,C3L-03394,C3N-03428,C3L-02112,C3N-01719,C3N-03670,C3N-02998,C3N-03211,C3L-01052,C3N-00512,C3N-02295,C3N-01012,C3N-01502,C3L-01053,C3L-03632,C3L-00401,C3L-01054,C3N-00517,C3N-03440,C3L-04495,C3N-04284,C3N-00957,C3L-03395,C3N-00303,C3N-00513,C3N-01166,C3N-01382,C3N-01011,C3L-04473,C3L-00640,C3L-00189,C3N-01998,C3L-01036,C3N-03069,C3L-00881,C3N-01715,C3N-03426,C3N-00198,C3N-01380,C3N-01388,C3L-03388,C3N-02589,C3L-03356,C3N-02944,C3N-00436,C3L-00928,C3L-01124,C3N-02592,C3N-01383,C3N-03439,C3N-03006,C3N-01165,C3N-03173,C3L-04475,C3L-04853,C3L-02701,C3L-00102,C3N-01375,C3N-03884,C3N-01168,C3L-00622,C3N-01381,C3L-01703,C3L-02118,C3L-03628,C3N-03780,C3L-01637,C3N-04119,C3L-02899,C3N-02971,C3N-02573,C3L-00819,C3N-01714,C3L-02116,C3L-01453,C3L-03635,C3N-00518,C3N-03840,C3L-02606,C3N-03061,C3L-04848,C3N-00514,C3L-02897,C3L-01687,C3N-02940,C3L-04080,C3N-03853,C3N-04283,C3L-02109,C3L-03630,C3L-01662,C3N-00709,C3N-03007,C3N-03665,C3L-01598,C3L-00599,C3L-01051,C3N-01716,C3N-03839,C3L-04479,C3L-00625,C3N-03754,C3L-01037,C3N-03666,C3N-04126,C3L-00017,C3L-01689,C3L-04027,C3N-02585,C3N-03039,C3N-03086,C3L-02463,C3N-00249,C3L-00589,C3N-00302,C3L-03743,C3N-00511,C3N-03190,C3N-00516,C3L-02610,C3N-02579,C3N-03000,C3L-00598,C3N-03430,C3L-02809,C3N-02768,C3L-03123,C3N-02010,C3L-01031,C3N-01167,C3L-01971,C3L-02604,C3L-00277,C3L-01328,C3L-03639,C3N-04282,C3L-04072,C3L-02613
hsa-miR-526b-3p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59594208342118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hsa-miR-526b-5p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.14272759421726,NA,NA,NA,-3.18114263389601,-2.20244969403875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.90226145518709,NA,NA,NA,NA,NA,NA,-3.63771700124478,NA,NA,NA,NA,NA,-3.31561042630605,NA,-1.85458923163694,NA,-1.94533052330336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.29922604509269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.98990775533886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.9408773964442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.74311487006603,NA,NA,NA,NA,NA,NA,NA,NA,NA
hsa-miR-532-3p,1.75683790095495,NA,5.68238787020599,NA,NA,3.35820244601201,NA,5.27384908747749,5.36501277394901,2.71239532107823,NA,4.53805142371128,5.90976199762957,NA,4.63890965322861,5.53369142651695,5.42670076865636,3.60509811840906,NA,2.8498874982103,5.64517496517417,NA,5.13839169912347,4.93472727280531,5.72875044987403,5.4664352902275,5.69334496179503,2.37878691573127,5.56630500788981,4.83893599727157,4.9204853785452,5.33153205215612,NA,5.32532275169015,5.32237990162404,NA,5.30021686512928,4.96232766167011,4.76452097056477,NA,NA,NA,2.78724889613741,4.97425549137791,5.20669835427294,NA,1.87102039311472,5.30069172730271,NA,NA,5.3106502303399,NA,1.93649153542674,NA,NA,4.91419410798224,4.90355809415611,NA,5.76990163327086,4.58375548916172,5.13681851805051,5.49594811347593,5.1626484235739,NA,0.971792981416474,5.39420068820296,NA,NA,NA,NA,4.39338902172698,5.13540218254404,5.3980439106875,4.64115419880494,NA,4.84912483840998,NA,4.528115363617,NA,1.72914816926883,5.29826065760167,NA,5.44571706821603,NA,NA,NA,NA,5.13742654628031,2.24189812336095,5.24371192142084,NA,NA,NA,5.51830182617889,5.51198271059985,4.73333171589242,3.99662958492818,1.91140245869156,NA,4.54044266753537,NA,NA,NA,NA,6.09143636234818,4.59050406407212,NA,NA,NA,NA,5.62590597627889,5.76756041406885,5.30570639922764,4.11971850823237,2.93427880830602,5.83279513582513,NA,4.21343811380919,4.97496001204856,1.9975206961203,NA,4.33820480372145,NA,NA,NA,NA,NA,5.69775429754484,5.32780907137975,5.50761811104041,NA,3.80850036733337,4.85786396723209,NA,NA,1.95521701744464,4.51527849624615
hsa-miR-532-5p,6.75683790095495,4.82164951732219,9.52539871954979,3.58057760744356,6.42242097548243,5.52812744745432,5.09243040749426,9.13272214943879,8.62370965859781,4.71239532107823,5.18304374235932,8.89421115341794,9.44379325446188,3.96024394191633,8.55179898945857,9.3778036049494,9.10270156485168,4.60509811840906,4.72970629339699,6.17181559309766,8.52127516866924,4.69762689835693,8.87849018277464,8.69213610731832,9.20107608433493,8.80141953794031,9.17615108880613,5.18614183778887,9.32824422498273,9.36784920219713,8.79243784536633,8.69158677070229,3.86203488768721,8.52303624348846,9.18195543551727,5.5235042494095,9.12520168120868,9.28052303768115,8.94536174948626,3.90643621823132,3.66203397341029,3.00113729184408,5.4876886142785,8.33315448041543,8.8732889899487,6.80849176964551,5.33045201175202,9.08042898733086,5.70469801215277,5.74783117711165,8.79038141058773,5.20690077252387,1.93649153542674,3.49903754312548,4.16658815871285,8.95313062283095,8.36694531477426,5.3729199117445,9.35648787647168,8.14037842605476,8.64385244373599,8.9237777347274,8.87206294540686,5.61533418524511,6.64421832338797,8.64955799566824,3.47684195472914,5.11767288304411,4.46575986515129,4.72174716438777,7.93770953795079,9.10618137712651,8.93219262185402,8.7358787691183,4.51037721043179,8.70489856487614,3.69220001651559,8.1490300357226,4.73184510949761,5.72914816926883,8.80585886577053,3.38677766388154,8.92982339540073,6.37855195853367,6.19350647677721,5.71094672257533,NA,8.95346981161526,5.04925304541856,8.88372860116919,6.1809531674165,4.36994250726913,6.31020586004117,8.90528672156809,8.64918139515321,9.09193229470512,8.45641372526323,6.23333055357892,4.20004623163264,9.85519349721699,5.54937237156248,5.94189319825479,4.05695937052243,4.97205898118939,9.80271792752526,8.35603881043509,6.19643568518423,4.84551529832851,5.01049473267862,5.47356575187538,8.93955249661208,8.83886409397621,8.62949244033559,8.02617774039295,5.25620690319338,9.70476251233861,2.18448359168726,8.19960584062962,8.71185244538202,4.9975206961203,4.17480377992004,7.91073785490108,4.9625238740823,4.97140821747028,6.30502024637617,6.06210324552946,5.11198819416917,9.83313325977722,10.1839976961108,9.59825490911052,6.88771533428743,8.04946313257032,8.61999756720444,NA,5.18049530395807,4.5401795181658,8.0843669176189
hsa-miR-539-3p,NA,NA,0.38776712131436,NA,NA,NA,NA,0.865266610335946,-0.634987226050991,NA,NA,1.39237396851565,0.60963827306056,1.96024394191633,1.60976330756909,1.37237955537934,1.16438216290715,2.02013561768791,NA,NA,1.76416300139126,2.37569880346957,0.746074276344708,1.17687431216528,0.72574796171251,0.382512806682405,0.172398953945024,NA,-0.117391446416702,1.5231601293658,1.70104024125909,1.58639252654421,NA,1.92908495954005,0.222243230338588,NA,2.11364062313681,0.273028501134223,0.662374083557312,NA,NA,NA,NA,0.621300500869922,1.50817329472858,NA,NA,1.00475884094829,NA,NA,0.269173594363741,NA,NA,2.91407504240432,NA,0.0836068796869138,1.54237056882152,NA,2.34180798116657,0.725774494034145,1.22459447813895,0.174020018588566,1.19601988157324,NA,NA,2.37582215888811,NA,NA,NA,NA,1.55566045062586,1.28573645562847,-0.895263506260091,0.13865385827576,NA,1.31307193816977,NA,-0.282915216584002,NA,NA,1.82857894227062,NA,0.989020417299973,NA,NA,NA,NA,0.499657686384497,NA,1.81744716671874,NA,3.78498000654797,NA,-0.138610516421278,0.862367251536441,1.06383570495959,0.981032729877162,NA,NA,0.386637331456336,NA,NA,NA,NA,-1.01359910835011,-0.133522474386591,NA,NA,NA,NA,-0.418488143079567,1.32087728817354,0.612684152649031,1.27301491869894,NA,1.14737245332476,NA,0.823871302046459,-0.800558822887043,1.9975206961203,NA,0.0580968845287097,NA,NA,NA,NA,NA,1.21108144032084,1.56463359789069,0.575754987200429,NA,0.0105441432780153,0.0721390611460233,NA,NA,1.95521701744464,-1.52911562311231
hsa-miR-539-5p,2.75683790095495,NA,3.23325717225874,NA,NA,NA,NA,2.77672993573429,2.07773082186854,NA,NA,2.65540837434944,2.97421070535642,NA,2.1848780223339,3.19438125340135,2.77206474012839,NA,NA,NA,4.21482441040082,2.37569880346957,1.77710117196533,2.39926673350173,2.12263811428109,3.78623499273341,2.63183057258232,NA,2.08424241475295,1.66901099582926,2.70104024125909,2.03385150351543,NA,2.79980194259508,1.90031513545123,NA,3.176834449624,2.14749761905036,2.5982437461376,NA,NA,NA,1.78724889613741,2.47277797615983,2.77947531654597,NA,NA,3.10429451449921,NA,NA,2.94724549947638,NA,NA,NA,2.84466006382549,1.75345827799458,3.07670699647271,1.3729199117445,2.91800027225999,2.41765219867181,3.51410109533394,2.99504987754325,2.36202983301217,NA,1.97179298141647,2.89777486208346,NA,NA,NA,NA,1.95526790933509,3.12703870960941,1.29738157168231,3.08766992955696,NA,2.39324228685376,NA,1.69108957488305,2.14688260877645,NA,3.17852141332758,NA,3.78776220905287,NA,NA,NA,NA,3.27409798596937,NA,2.09755508591148,NA,1.78498000654797,1.72524335932002,2.51048232171959,1.9096729663148,2.4346734003279,2.15791049196124,NA,NA,1.43394304623469,2.96440987084133,NA,4.05695937052243,NA,3.07386373290023,2.46851353969351,NA,NA,NA,2.15163765698802,2.45598097483658,2.17403589984427,1.09811097981927,2.36321272767052,NA,1.61685773662598,NA,1.60627986697383,1.48894779430794,NA,NA,1.60829396708919,3.2255582799161,NA,NA,NA,NA,1.95732484807506,2.26260506044103,3.24952675487944,3.30275283356628,1.59550664399917,1.94660817906216,NA,NA,NA,-0.792150028946101
hsa-miR-541-3p,NA,NA,NA,NA,NA,NA,NA,-2.52705081244282,NA,NA,NA,-2.92955412637172,NA,NA,-2.41998403582496,-1.85001286595711,NA,NA,NA,NA,-0.335372672159656,NA,NA,-0.993050689277032,-2.18114263389601,-2.20244969403875,-3.41256354677613,NA,-1.85435704058291,-1.03142872231184,-1.10631468079851,NA,NA,-0.0302730559626076,-1.51472236382762,NA,-1.6305204724336,-2.04889959375314,-1.53925977761234,NA,NA,NA,NA,-1.90226145518709,-2.76484519967784,NA,NA,-1.80259608110931,NA,NA,-2.63771700124478,NA,NA,1.91407504240432,NA,-2.37582473895038,NA,NA,-1.43955173235809,NA,-0.945330523303362,-2.1479080762988,-0.702100504407548,NA,NA,NA,NA,NA,NA,NA,-2.99892840105178,-0.977297950205327,NA,-2.4463086424454,NA,-2.23124857805404,NA,-2.50530763792045,NA,NA,0.243616441549462,NA,-0.595942083421183,NA,NA,NA,NA,-2.74826982705909,NA,0.595054745382294,NA,1.78498000654797,NA,NA,-2.04452334407208,0.29331755108236,-2.54252922617985,NA,NA,-3.52025326415218,NA,NA,NA,NA,-0.791206687013663,-0.940877396444196,NA,NA,NA,NA,-3.58841314452188,-3.63331902221333,NA,-2.09621889096677,NA,-3.55306726481634,NA,-1.4980567928409,NA,NA,NA,-2.74925803752889,NA,NA,NA,NA,NA,NA,-2.92721949843898,-1.23159993485717,NA,-3.44888747535928,-3.51282343957513,NA,NA,NA,NA
hsa-miR-541-5p,1.75683790095495,NA,NA,NA,2.61506605342482,NA,NA,-1.20512271755545,-1.48298413260594,4.71239532107823,2.013118740917,NA,-3.7122898218268,NA,-0.835021535103801,-1.85001286595711,-0.227935259871608,NA,2.14474379267583,NA,NA,NA,-1.45555958482494,-0.993050689277032,-1.18114263389601,-1.20244969403875,-1.09063545188877,NA,NA,-1.70950062742447,-1.42824277568587,-0.873039092093085,NA,0.0477294560386658,-2.09968486454878,NA,-1.36748606659981,-0.633862094474296,-3.8611878724997,NA,NA,NA,3.37221139685857,-1.58033336029973,-4.34980770039899,NA,NA,-2.21763358038815,NA,3.08486616438922,0.0627227168963148,2.03697577108156,NA,NA,NA,NA,-1.31561042630605,NA,0.0198798862792047,-2.38970272338579,-0.623402428415999,-2.73287057701995,-4.16153212304485,NA,3.55675548213763,NA,1.15491385984178,NA,NA,NA,-1.99892840105178,-0.714263544371534,-3.70261842831769,-3.03127114316655,NA,-2.81621107877519,NA,-1.76834204375424,NA,NA,-1.52191830481352,3.97174016460269,NA,NA,4.38615155471961,NA,NA,-2.74826982705909,NA,NA,NA,NA,NA,-1.59804213505858,-0.874598342629765,-2.79414529016798,-1.54252922617985,1.91140245869156,NA,NA,2.96440987084133,2.35693069753363,NA,1.97205898118939,-1.59856160907127,-1.61894930155683,NA,NA,NA,5.95899257904563,-3.58841314452188,NA,-1.70924394223833,-1.09621889096677,NA,-1.55306726481634,NA,-3.81998488772827,NA,NA,NA,NA,2.64059577919494,NA,NA,NA,3.11198819416917,-3.74311487006603,-1.92721949843898,-1.49463434069097,NA,-2.44888747535928,-0.705468517517528,NA,NA,NA,-1.52911562311231
hsa-miR-542-3p,NA,NA,3.83897823314669,NA,NA,NA,NA,3.96480228388686,2.21745558553515,NA,NA,4.33723241432319,4.13320022911757,NA,4.99505346345389,5.1980198304647,4.08494769541275,NA,NA,NA,-0.820799499329898,2.37569880346957,2.64877707498979,4.58437813875872,3.25348559374072,4.40488061971086,3.14202530490151,NA,3.23310580066743,5.04805606151498,4.87553797249123,3.92137677425702,NA,4.41451178671029,4.14824264889481,NA,4.00174774306591,4.2426548520907,3.87352174772614,NA,NA,NA,NA,3.53236677244963,4.53283534896285,NA,NA,4.59828335517287,NA,NA,4.1238342311997,NA,1.93649153542674,NA,NA,3.66856938040807,4.05071178793976,NA,3.41842926276948,4.25415346638893,3.93731252605848,4.61585757721113,4.34229361495091,NA,NA,4.48273736280462,1.15491385984178,NA,NA,NA,4.71531711661434,3.77758955195814,3.78923466801198,3.82047789824951,NA,3.87028944840803,NA,3.38546329232479,NA,2.72914816926883,4.44155581916137,NA,4.18541763010348,NA,NA,NA,NA,3.68635840057764,NA,3.94673018366371,NA,NA,NA,2.72388595982879,4.09502800832672,4.02603367224721,4.15791049196124,NA,NA,3.46843142261998,NA,3.35693069753363,NA,1.97205898118939,2.86087000956603,3.26857596918475,NA,2.0381603762709,NA,NA,3.87101847411542,3.83428652786967,3.26803598126159,4.4168506912726,NA,3.90636435382096,NA,5.02863805270107,3.87500622661502,1.9975206961203,NA,4.59503787038692,1.64059577919494,NA,NA,NA,NA,4.0447876893254,3.96759826486896,3.82006218496532,NA,3.4818498622036,3.80910465531223,NA,NA,3.5401795181658,3.50063172028175
hsa-miR-542-5p,NA,NA,1.19512204337196,2.58057760744356,NA,NA,NA,0.642874188999498,-0.219949726772147,NA,NA,-0.122199204314112,1.53563769161678,NA,0.387370886232647,1.8869527282091,-0.420580337814004,NA,NA,NA,-0.557765093496104,NA,-0.0770479615712125,0.86493030585054,1.342419322161,0.256981924598545,0.28787617136496,NA,0.808607972139521,0.922767588075039,-0.10631468079851,0.711923408628071,NA,0.607156864652684,0.707670057508829,NA,0.135014273929374,0.536062906968017,-0.276225371778545,NA,NA,NA,NA,1.00462914042143,0.457547221658611,NA,NA,1.10429451449921,NA,NA,1.3164793091421,NA,NA,NA,NA,0.531065856658135,0.269352074415103,NA,0.647911108892247,1.51718787222273,1.4469868994754,1.39641243992501,1.00839287839747,NA,NA,NA,NA,NA,NA,NA,1.42733635365032,0.285736455628466,0.619309666569668,-0.86134614172424,NA,-0.64628607733288,NA,-0.282915216584002,NA,NA,0.679715556356135,NA,0.92761987263583,NA,NA,NA,NA,0.33919301419125,NA,-3.98990775533886,NA,1.78498000654797,NA,0.102397583082517,1.16493002155687,0.96074221199549,-0.0830976075425544,NA,NA,0.287101657905422,NA,NA,NA,NA,0.793755813707493,-0.618949301556833,NA,NA,NA,NA,0.411586855478121,-0.0483565214921762,-0.294206442959487,0.406281449562409,NA,0.254287657241269,NA,0.880454830412827,0.421833598449405,NA,NA,1.49866947591469,NA,NA,NA,NA,NA,0.780447085990979,0.394708596448379,0.642869183058966,NA,-1.86392497463813,0.574639401675207,NA,NA,NA,1.05584687760885
hsa-miR-543,7.82292709141272,6.93712673474213,7.13175998237453,8.77040216632357,7.78499105486714,7.26509304162053,8.48474783027302,7.03232627808387,6.28122399753401,8.4672828232417,7.26104625436059,6.75168428540609,7.39427311861808,8.74160365544099,6.20206778363142,7.048840410586,6.92814781641707,8.720575335829,8.81716913464733,8.43484999893145,6.01966373453965,7.96066130419073,5.91251029170714,7.03761644696991,6.87684908886317,7.05611633985118,6.82105612998357,8.75382634707819,5.9932223590842,7.18106766288211,6.66847237880266,5.90174796750809,8.20780972452894,6.60635156458104,6.60421870889589,7.18646926213193,7.11094651396754,6.87591290985264,6.45282883140166,7.67902572212825,8.26689603156915,7.64499348161881,8.56860860966207,6.38314076367516,7.10397735509716,8.23733506844939,8.34675382408112,7.00556369175906,8.94570611165657,9.15095535484699,6.67516595403958,6.20690077252387,8.02395437667708,8.52878488651953,8.03448462270551,6.441158884305,6.79291403047212,8.80754813938123,7.73287577628739,6.41872523333704,6.89544740029169,6.6508337154541,6.87738686624746,7.91301473388579,8.71325996781762,6.37119071015646,7.85535357798287,7.83387991704352,7.60326338890123,7.52910208644537,6.51084660327516,6.64914118649199,6.02189542480226,7.06280654250535,8.36123377112598,6.40779059542291,8.94012752995918,6.40458544584959,8.23434545002679,8.08670017388691,7.26075235386349,8.34097397426841,7.00861114565785,7.74533428920529,8.68993230289671,7.49521803151989,8.26801787724596,6.45140251777728,7.63421554613971,6.10020466432543,7.88139288555759,7.87244284779831,7.41174388650324,5.71029689508083,6.16979577672869,6.84880893331235,5.36135261955633,7.97749164914933,7.61508373091148,6.23630305837191,7.7192973730048,7.74924812031239,8.26641273615138,8.4956209372464,6.95314665254942,6.15187974447566,8.56208515750091,8.14668483304907,7.56508358435625,7.98452767115276,6.24605790546234,6.5967014134923,6.51475773195977,7.35224160984952,8.71563852183068,5.88780190279453,7.35440859312957,6.31956646467053,6.15104969301068,7.95171700650718,7.5671212026988,5.96670395272625,8.90738231988984,7.67184793561137,8.8727047556655,8.28449566686591,5.69695069489033,5.65562882187216,6.67547936657898,7.05995451098667,7.11010775562388,5.30600002680419,6.38199432373281,8.58662044675473,7.76545780467922,7.56992686155985,5.64414509089326
hsa-miR-544a,NA,NA,-3.61223287868564,NA,NA,NA,NA,-3.52705081244282,NA,NA,NA,NA,NA,NA,-4.00494653654611,-3.43497536667826,-3.22793525987161,NA,NA,NA,NA,NA,NA,NA,NA,-3.20244969403875,-3.41256354677613,NA,NA,NA,-3.42824277568587,NA,NA,NA,NA,NA,-3.95244856732097,NA,-2.8611878724997,NA,NA,NA,NA,-3.90226145518709,-3.34980770039899,NA,NA,-3.80259608110931,NA,NA,-2.63771700124478,NA,NA,NA,NA,NA,NA,NA,-3.43955173235809,NA,NA,-1.41094248213259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.81621107877519,NA,NA,NA,NA,NA,NA,-1.27401398853382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.04452334407208,-3.79414529016798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.29420644295949,-3.68118139168793,NA,NA,NA,NA,-2.97048382432936,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.92721949843898,-3.81656243557833,NA,NA,NA,NA,NA,NA,NA
hsa-miR-544b,NA,NA,NA,NA,NA,NA,NA,-0.527050812442815,NA,NA,NA,NA,-1.39036172693944,NA,NA,NA,1.23149635876569,NA,NA,NA,NA,NA,-0.192525178991148,NA,NA,0.797550305961248,0.494327048832386,NA,NA,NA,NA,-0.551110997205723,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.00113729184408,NA,NA,-1.54245277834139,NA,NA,-0.480667986221949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.974665224106947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.129301043650377,NA,NA,NA,NA,NA,NA,NA,NA,-0.843846399700878,NA,NA,NA,NA,NA,NA,1.33919301419125,NA,NA,NA,NA,NA,NA,-1.23716842201447,NA,-1.9575667254587,NA,NA,NA,NA,NA,NA,NA,0.401438390928733,-1.61894930155683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.800558822887043,NA,NA,0.250741962471106,NA,NA,NA,NA,NA,-1.15815236934488,-1.11986457638138,-0.00920751352072672,NA,-0.27896247391697,NA,NA,NA,NA,NA
hsa-miR-545-3p,NA,NA,-2.02727037796448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.00494653654611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49990366366806,NA,2.03697577108156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9975206961203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
hsa-miR-545-5p,NA,NA,-3.61223287868564,NA,NA,NA,NA,NA,NA,NA,NA,-1.34459162565056,NA,NA,-4.00494653654611,NA,NA,NA,NA,NA,NA,NA,-1.45555958482494,-3.99305068927703,-2.18114263389601,NA,NA,NA,NA,NA,-2.42824277568587,-1.28807659137193,NA,NA,-3.09968486454877,NA,-2.95244856732097,NA,-1.53925977761234,NA,NA,NA,1.78724889613741,-2.90226145518709,NA,NA,NA,NA,NA,NA,-0.830362079187174,NA,NA,NA,NA,-3.37582473895038,NA,NA,-3.43955173235809,-1.97466522410695,-2.94533052330336,-2.73287057701995,-2.57656962232369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4463086424454,NA,NA,NA,-4.09027013864161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.79414529016798,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.9408773964442,NA,NA,NA,NA,NA,-2.04835652149218,NA,NA,NA,NA,NA,-3.81998488772827,NA,NA,NA,-3.74925803752889,NA,NA,NA,NA,NA,-0.935759948008429,-3.92721949843898,NA,NA,NA,-3.51282343957513,NA,NA,NA,NA
hsa-miR-548a-3p,NA,NA,-3.61223287868564,NA,NA,2.35820244601201,NA,-2.52705081244282,-3.8049122274933,NA,2.013118740917,-1.92955412637172,-2.7122898218268,NA,-3.00494653654611,NA,-2.22793525987161,2.02013561768791,NA,NA,NA,NA,-3.7774876797123,-2.40808818855588,-3.18114263389601,NA,-3.41256354677613,NA,-2.43931954130406,-3.03142872231184,NA,-2.87303909209309,2.27707238696606,-2.20019805740492,NA,2.93854174868835,-3.95244856732097,-3.6338620944743,-2.27622537177854,NA,NA,NA,NA,-3.90226145518709,-4.34980770039899,NA,1.87102039311472,-2.80259608110931,NA,1.49990366366806,-3.63771700124478,2.03697577108156,1.93649153542674,1.91407504240432,1.84466006382549,-3.37582473895038,-3.31561042630605,1.3729199117445,-2.43955173235809,-3.97466522410695,-2.94533052330336,-2.73287057701995,-3.16153212304485,NA,0.971792981416474,-3.90958005997414,NA,NA,2.14383177026393,2.13678466366661,-3.99892840105178,-1.71426354437153,-1.38069033343033,-3.03127114316655,2.70302228837418,-3.81621107877519,NA,-3.09027013864161,2.14688260877645,NA,-3.84384639970088,NA,-2.59594208342118,3.13062444509008,2.38615155471961,NA,NA,-3.74826982705909,NA,-2.98990775533886,NA,NA,0.725243359320017,NA,-3.04452334407208,-3.79414529016798,-3.54252922617985,1.91140245869156,NA,NA,NA,NA,NA,1.97205898118939,-3.59856160907127,-2.9408773964442,NA,2.0381603762709,2.01049473267862,NA,NA,NA,-4.29420644295949,-2.68118139168793,NA,-3.55306726481634,2.18448359168726,-2.81998488772827,-3.97048382432936,NA,NA,-2.74925803752889,NA,NA,NA,2.89217824408715,NA,NA,-2.92721949843898,-3.81656243557833,2.30275283356628,NA,-3.51282343957513,2.37716708112578,NA,NA,-1.52911562311231
hsa-miR-548a-5p,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71239532107823,NA,NA,-2.7122898218268,NA,-4.00494653654611,NA,NA,NA,NA,NA,NA,NA,-3.7774876797123,NA,NA,NA,NA,NA,NA,NA,NA,-1.87303909209309,NA,-3.20019805740492,NA,NA,-2.36748606659981,-2.6338620944743,-3.8611878724997,NA,NA,NA,NA,NA,-2.34980770039899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3729199117445,-2.43955173235809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.03127114316655,NA,-2.23124857805404,NA,-0.920345137199294,NA,NA,-3.84384639970088,2.38677766388154,-1.59594208342118,2.13062444509008,NA,NA,NA,NA,NA,NA,NA,NA,0.725243359320017,-2.01307963433742,-3.04452334407208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0381603762709,NA,NA,NA,-1.63331902221333,NA,-3.68118139168793,NA,-2.55306726481634,NA,NA,-3.97048382432936,NA,NA,NA,NA,NA,NA,2.89217824408715,2.11198819416917,-2.74311487006603,-3.92721949843898,NA,NA,NA,-3.51282343957513,NA,NA,NA,NA
hsa-miR-548aa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.16153212304485,NA,NA,-3.90958005997414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.92721949843898,NA,NA,NA,NA,NA,NA,NA,NA
